pH,x1,x2,y
4.76,6.01,1.89,0.9
5.27,6.88,4.23,0.6
4.8,6.52,3.32,0.95
5.72,11.09,4.71,0.39
4.88,5.33,7.5,0.8
4.41,3.37,0.96,2.345
4.75,5.15,2.04,1.405
5.07,6.96,2.09,1.265
5.19,8.21,2.23,1
5.07,9.39,2.17,1.23
4.66,4.7,1.45,1.68
4.85,6.36,2.03,1.24
4.58,5.51,1.87,1.87
4.69,7.78,2.46,1.445
5.11,7.42,2.41,1.055
4.8,4.56,1.55,1.405
4.62,3.82,0.96,1.835
4.62,4.1,1.26,1.66
4.83,4.62,1.7,1.405
4.87,6.92,1.63,1.39
4.6,4.07,1.11,1.655
5,8.16,2.96,1.09
5.87,3.2,1.05,0.335
5.62,2.35,0.36,0.36
4.94,5.88,1.89,0.915
5.75,4.02,1.33,0.35
5.14,3.06,0.98,0.455
5.32,4.32,0.79,0.475
5.42,7.26,0.72,0.595
5.49,5.22,0.78,0.36
5.62,6.01,0.83,0.405
4.84,4.27,1.19,0.7
5.67,6.32,1.51,0.405
5.41,4.74,0.76,0.37
4.19,2.31,0.89,1.07
5.41,5.52,2.5,0.415
5.24,4.03,1.06,0.465
4.54,3.52,1.37,0.94
5.01,3.46,1.03,0.53
5.31,4.1,1.03,0.6
4.88,4.74,1.96,0.79
5.42,4.37,1.04,0.475
5.49,5.48,1.58,0.415
4.17,3.27,1.79,1.4
5.38,3.48,1.33,0.55
5.71,2.33,1.45,0.37
5.25,4.39,2.77,0.53
4.51,2.98,2.75,0.855
4.26,3.69,1.43,1.455
4.47,3.89,2.86,1.185
4.27,1.49,0.41,2.335
4.47,1.05,0.37,1.735
4.41,2.33,0.8,2.19
4.62,2.09,0.51,1.275
4.29,3.46,1.02,3
4.41,1.53,0.46,2.115
4.43,2.73,1.06,2.295
4.61,1.18,0.45,1.53
5.03,10.89,1.52,1.56
4.53,4.98,1.07,2
5.38,13.53,1.03,0.77
4.7,8.13,1.51,2.42
5.07,12.16,1.8,2.113
5.27,8.16,2.11,0.89
4.85,5.76,1.78,1.385
5.45,8.48,2.36,0.735
4.73,5.5,1.18,1.55
4.76,6.33,1.96,1.575
4.85,5.05,1.72,1.53
5.11,8.01,1.63,1.405
5.37,8,2.56,0.865
5.33,9.41,2.42,0.86
4.36,4.27,1.28,2.3
5.65,13.35,1.84,1
4.95,6.47,1.52,0.945
4.35,4.09,1.2,2.65
4.1,4.57,1.03,3.62
5.19,8.5,2.78,1
4.27,3.97,0.98,2.435
5.29,9.76,2.21,1
4.97,7.43,1.65,1.06
4.13,3.83,0.77,2.125
4.95,7.38,1.96,1.2
3.94,2.35,0.91,3.645
5.27,7.8,2.01,0.95
4.29,7.81,1.39,2.42
4.62,8.27,1.55,1.725
4.63,4.22,1.09,1.75
5.11,12.33,2.28,1.175
4.27,6.13,1.24,2.745
4.93,8.14,4.9,0.98
5.86,3.13,0.57,0.28
5.2,2.16,0.35,0.41
5.72,2.96,0.41,0.365
5.29,5.96,0.6,0.645
5.66,5.8,0.55,0.43
5.28,4.24,0.43,0.595
5.49,5.52,1.06,0.6
4.62,3.8,0.8,0.93
4.92,6.1,0.99,0.89
3.91,6.58,1.94,2.58
4.3,5.26,1.65,1.425
4,6.07,2.68,2.165
5.83,6.67,1.24,0.34
4.14,4.78,1.08,1.59
5.72,5,0.65,0.48
4.25,2.73,0.71,1.305
5,8.2,1.53,0.905
4.08,2.24,0.49,1.46
3.85,3.25,1.13,1.6
4.1,8.28,4.24,2.51
4.1,6.57,2.7,2.485
4.77,2.69,0.37,0.695
3.93,2.1,0.46,1.775
4.74,9.22,1.48,1.4
5.02,10.83,1.52,1.085
5.2,12.05,1.52,0.925
4.99,10.9,1.71,1.11
5.01,10.14,1.54,1.095
5.71,14.61,1.24,0.495
5.08,10.05,1.48,1.22
5.04,9.75,1.6,0.955
5.48,11.83,1.7,0.705
5.13,10.86,1.57,0.94
5.34,10.21,1.55,0.715
5.34,10.18,1.56,0.79
5.28,11.97,1.48,0.91
5.03,8.49,1.32,1.19
4.54,5.87,1.24,2.11
4.53,6.22,1.18,2.125
4.6,5.76,1.22,1.81
5.56,12.45,1.74,0.56
5.41,2.09,0.49,0.44
5.32,2.99,1.12,0.53
4.79,3.59,1.5,0.73
5.01,2.14,0.82,0.46
4.82,2.49,0.7,0.53
4.35,1.58,0.39,0.61
5.58,2.72,0.72,0.35
5.55,1.95,0.95,0.36
5.87,8.12,1.44,0.36
4.58,1.47,0.2,0.49
5.05,2.58,0.82,0.48
5.93,2.38,0.6,0.26
5.04,1.68,0.39,0.44
6.55,3.73,0.22,0.17
4.92,1.86,0.51,0.43
4.88,3.49,1.01,0.6
4.79,1.93,0.49,0.46
5.15,3.61,1.25,0.53
4.31,2.42,0.73,0.93
5.21,1.8,0.52,0.38
5.05,4.07,1.5,0.58
4.86,3.11,0.9,0.7
4.74,1.57,0.46,0.49
4.84,4.08,1.77,0.66
4.37,2.08,0.97,0.68
4.95,3.4,1.02,0.62
5.23,2.51,0.68,0.54
4.46,1.39,0.33,0.54
4.73,1.25,0.3,0.49
4.72,3.76,1.21,0.87
4.91,1.92,0.59,0.51
4.71,2.64,0.55,0.83
4.87,2.19,0.64,0.53
5.56,6.63,1.25,0.24
5.98,7.14,1.133333333,0.22
5.27,4.26,0.875,0.4
5.78,4,1.416666667,0.3
4.25,1.46240863,1.374274192,0.86
5.97,14.52,5.183333333,0.38
5.91,11.87,4.508333333,0.32
4.52,3.805,0.733333333,1.84
5.85,10.46,1.6,0.6
5.16,5.78,1.391666667,0.84
5.25,8.35,2.1,0.9
4.56,5.245,1.2,1.84
5.22,8.055,1.358333333,1
5.56,6.38,1.075,0.58
5.06,5.64,1.241666667,1.1
5.5,8.465,1.966666667,0.78
5.68,9.165,1.525,0.58
5.33,5.735,1.175,0.8
5.63,6.255,1.091666667,0.64
5.47,8.415,1.358333333,0.74
4.45,3.975,0.841666667,2.16
5.9,12.55,1.708333333,0.44
5.49,10.945,2.225,0.88
5.73,10.135,1.916666667,0.58
5.42,7.15,1.55,0.86
5.97,8.09,1.591666667,0.38
5.06,5.715,0.658333333,1.18
4.63,0.955,0.208333333,1.2
4.88,3.8,0.783333333,0.94
4.56,1.18,0.291666667,0.84
3.11,0.64,0.241666667,4.26
4.91,4,0.508333333,1
4.58,1.375,0.308333333,0.82
3.42,1.145,0.308333333,3.42
4.94,4.725,0.608333333,0.94
4.75,1.31,0.241666667,0.74
3.57,1.215,0.225,2.34
5.04,6.44,0.891666667,1.02
4.41,1.93,0.325,0.98
3.39,1.23,0.2,2.9
5.16,10.54,1.008333333,1.2
4.57,2.95,0.55,1.38
3.38,1.045,0.3,3.7
5.06,7.015,0.758333333,1.28
4.55,2.315,0.358333333,1.5
3.73,1.36,0.266666667,2.42
5.16,5.64,0.741666667,0.8
4.81,2.185,0.316666667,1.12
4.78,1.39,0.216666667,1.26
5.22,5.485,0.825,0.88
5.37,1.845,0.233333333,0.64
4.96,1.745,0.325,0.62
5.16,6.135,0.858333333,0.92
5.22,2.15,0.266666667,0.94
5.09,2.37,0.25,1.1
5.05,6.72,0.841666667,0.94
3.48,1.71,0.483333333,3.6
4.33,2.62,0.725,2.06
5.59,3.13,0.725,0.34
5.47,4.02,1.625,0.38
5.08,2.615,0.458333333,0.44
5.46,4.235,1.141666667,0.4
5.51,6.03,1.058333333,0.62
3.61,3.9,1.283333333,1.4
5.74,5.575,1.091666667,0.36
5.88,3.575,0.808333333,0.24
5.99,5.885,1.158333333,0.26
5.9,3.28,0.716666667,0.24
5.89,3.05,0.67,0.26
5.63,2.725,0.641666667,0.3
5.93,3.905,0.77,0.24
5.69,2.75,0.716666667,0.3
4.82,2.67,1.191666667,0.5
5.77,5.145,1.02,0.34
5.86,4.21,0.85,0.26
4.92,3.14,1.25,0.64
5.94,2.685,0.683333333,0.2
5.81,2.7,0.891666667,0.28
5.65,2.045,0.37,0.26
5.3,1.655,0.341666667,0.28
5.66,2.275,0.591666667,0.24
5.89,1.625,0.525,0.14
5.12,2.53,0.66,0.38
5.81,2.4,0.616666667,0.3
5.15,2.385,0.841666667,0.4
4.83,1.54,0.35,0.32
5.45,3.53,0.866666667,0.4
5.86,3.72,0.666666667,0.24
5.32,3.28,1.366666667,0.4
5.78,2.6,0.683333333,0.18
5.38,2.57,1.191666667,0.36
5.6,4.09,0.858333333,0.38
5.54,2.58,0.633333333,0.26
5.16,1.625,0.45,0.34
5.88,2.49,0.558333333,0.22
5.31,4.515,1.15,0.46
5.88,4.96,2.166666667,0.26
5.9,4.21,2.8,0.18
5.56,5.4,2.24,0.36
5.7,4.73,2.991666667,0.24
5.69,4.475,3.525,0.22
5.58,5.15,1.591666667,0.34
5.81,5.52,2.641666667,0.26
5.52,6.25,2.383333333,0.36
5.6,6.74,4.416666667,0.32
5.7,4.82,1.358333333,0.34
5.37,4.435,1.416666667,0.56
5.98,3.05,0.783333333,0.22
5.8,3.66,1.125,0.28
5.38,4.51,1.75,0.54
4.89,4.74,1.58,0.7
5.19,5.34,1.85,0.56
5.41,5.13,2.91,0.42
5.12,5.43,1.73,0.66
5.35,5.4,2.93,0.48
5.42,5.85,1.48,0.48
5.71,5.99,2.16,0.34
5.45,5.73,1.48,0.48
5.69,4.89,2.8,0.34
5.67,6.4,1.54,0.36
5.5,5.4,3.01,0.38
4.44,3.215,1.208333333,1.04
5.25,4.98,2.425,0.54
5.23,3.575,1.508333333,0.5
5.23,4.615,3.016666667,0.62
5.17,2.855,1.225,0.42
5.72,0.75,0.366666667,0.14
5.59,6.505,2.875,0.34
5.79,4.335,2.558333333,0.2
5.32,2.505,1.25,0.38
5.37,2.375,1.7,0.34
5.17,4.265,1.383333333,0.62
5.6,4.215,1.558333333,0.36
5.21,1.24,0.375,0.22
5.67,6.675,2.358333333,0.42
5.33,4.915,3.358333333,0.54
5.58,7.23,1.725,0.4
5.5,5.435,2.016666667,0.38
5.67,7.17,1.658333333,0.36
5.67,5.19,2.125,0.32
5.81,6.13,1.566666667,0.32
5.66,4.93,1.708333333,0.34
5.53,6.665,1.758333333,0.44
5.63,5.87,1.875,0.34
5.5,6.385,1.583333333,0.44
5.54,6.32,1.433333333,0.4
5.86,5.51,1.408333333,0.28
5.66,4.755,1.633333333,0.3
5.84,6.125,1.35,0.3
5.93,5.685,1.616666667,0.26
5.63,5.22,1.375,0.36
5.89,6.21,2.291666667,0.24
5.03,2.01,0.51,0.42
5.1,2.56,0.91,0.54
5.52,2.75,0.59,0.28
4.91,2.71,0.67,0.64
5.18,2.95,0.94,0.42
5.64,2.38,0.66,0.3
5.47,2.64,0.82,0.36
4.99,3.25,0.92,0.62
5.37,4.95,0.7,0.64
4.55,3.425,0.791666667,1.34
4.87,2.14,0.475,0.88
5.4,5.51,1.325,0.58
5.26,4.13,0.775,0.62
4.9,2.925,0.55,0.76
5.76,4.66,0.833333333,0.38
4.7,3.71,0.791666667,0.46
4.68,1.45,0.491666667,0.82
5.76,2.51,0.74,0.24
4.65,2.18,1.06,0.68
5.78,2.43,0.64,0.32
5.64,1.56,0.61,0.28
5.9,2.88,0.69,0.24
4.87,1.52,0.62,0.3
4.04,4.5,1.28,2.6
4.2,4.79,1.72,2.08
4.97,8.9,3.49,1.02
5.02,8.23,3.35,1.04
5,7.72,2.97,1.02
5.18,10.17,3.71,0.92
5.27,11.59,4.09,0.88
4.6,6.96,3.17,1.48
4.22,4.39,2.03,2
4.62,7.89,2.71,1.6
4.03,2.79,0.5,2
3.1,1.17,0.308333333,7.6
3.04,0.38,0.16,1.44
4.96,1.915,0.62,0.88
4.93,1.585,0.475,0.82
4.19,0.91,0.433333333,0.76
5.47,2.9,0.66,0.4
5.19,2.04,0.658333333,0.34
5.09,1.88,0.5,0.42
5.93,3.21,1.908333333,0.32
4.88,4.46,3.683333333,1.24
5.85,5.4,1.75,0.3
5.73,3.425,2.033333333,0.34
4.46,1.49,0.783333333,0.96
4.98,2.3,1.116666667,0.58
4.54,1.46,0.783333333,0.82
4.81,1.98,1.55,0.68
4.76,2.77,1.458333333,0.94
4.84,1.925,1.183333333,0.66
4.63,1.42,0.733333333,0.74
4.2,5.53,0.841666667,2.18
4.14,4.515,0.816666667,2.18
5.05,6.735,0.933333333,0.92
4.93,3.07,1.183333333,0.8
3.24,0.95,0.308333333,2.42
4.88,3.865,0.941666667,0.82
5.53,6.81,1.19,0.34
4.94,6.61,2.2,0.92
5.33,13.72,2.67,0.86
4.22,5.67,1.8,1.58
5.83,10.55,2.18,0.44
5.61,4.21,1.11,0.34
5.47,3.85,0.78,0.42
5.81,4.7,1.32,0.32
5.68,5.64,1.32,0.36
5.65,4.02,0.84,0.34
5.45,4.12,0.87,0.42
5.44,2.96,0.94,0.36
5.57,3.87,1.17,0.36
5.11,3.12,0.85,0.52
5.86,4.1,0.68,0.24
5.56,5.16,1.13,0.42
5.64,4.11,0.93,0.36
5.43,3.5,0.79,0.4
5.53,4.79,1.36,0.38
5.4,6.3,1.36,0.5
5.45,3.68,0.86,0.42
5.89,3.76,0.62,0.22
5.81,3.37,0.74,0.26
5.32,3.36,0.59,0.44
5.52,1.42,0.33,0.28
5.37,2.38,0.52,0.36
5.56,4.05,0.95,0.4
5.25,3.19,0.7,0.46
5.15,2.56,0.48,0.44
5.56,3.74,0.57,0.28
4.36,1.42,0.39,0.62
4.83,2.53,0.59,0.64
4.98,2.3,0.62,0.44
4.4,1.2,0.35,0.38
5.7,3.48,0.72,0.3
5.15,2.76,0.64,0.42
5.26,5.57,1.32,0.58
5.83,3.79,0.88,0.3
5.09,3.16,0.91,0.56
5.49,5.93,0.77,0.44
5.55,4.93,0.84,0.46
5.65,6.23,0.89,0.44
5.66,4.01,0.63,0.34
5.42,3.98,0.8,0.42
5.94,2.84,0.62,0.24
5.41,2.64,0.98,0.34
5.63,2.19,0.55,0.26
5.49,4.24,1.09,0.38
5.72,3.35,0.75,0.26
5.94,4.29,0.8,0.22
5.99,2.58,0.79,0.2
5.2,2.76,0.49,0.38
4.75,1.17,0.46,0.38
5.15,0.76,0.35,0.28
5.66,2.39,0.48,0.24
5.44,1.34,0.59,0.2
4.85,0.87,0.37,0.28
5.06,1.64,0.26,0.32
5.82,1.37,0.73,0.18
5,1.95,0.86,0.46
3.76,0.61,0.2,0.48
5.68,1.71,0.38,0.18
5.09,3.06,0.75,0.52
4.84,1.24,0.35,0.34
4.13,1.07,0.31,0.48
3.95,1.24,0.3,0.58
3.25,0.6,0.18,1.16
3.74,0.8,0.23,0.66
3.65,1.23,0.28,0.82
3.03,0.68,0.21,1.34
3.6,3.14,0.5,1.66
3.32,0.71,0.24,1.2
3.28,1.01,0.23,1.38
5.79,8.74,1.85,0.42
3.15,0.86,0.3,1.32
3.62,1.23,0.39,1.6
5.27,1.99,0.39,0.24
4.35,1.11,0.25,0.36
5.05,4.18,0.42,0.48
4.06,1.29,0.29,0.46
4.59,1.38,0.53,0.32
5.85,4.02,0.6,0.2
5.6,1.41,0.61,0.2
5.8,3.12,0.86,0.26
4.53,0.69,0.35,0.44
5.65,1.32,0.67,0.28
5.15,3.11,1.09,0.68
5.36,3.34,0.99,0.7
4.86,2.8,1.04,0.84
4.25,1.5,0.44,0.76
5.93,1.75,0.53,0.22
5.27,1.35,0.43,0.24
5.64,1.34,0.67,0.22
4.97,1.63,0.55,0.4
5.5,1.27,0.5,0.22
5.95,4.36,1.19,0.26
3.71,1.18,0.26,1.18
5.75,2.42,0.95,0.26
5.12,2.23,1.29,0.46
5.66,2.2,0.99,0.32
3.37,0.9,0.33,1.1
5.62,2.15,0.5,0.28
5.83,3.12,0.53,0.24
5.96,2.99,0.83,0.18
4.92,0.74,0.32,0.24
4.97,0.88,0.31,0.22
5.31,1.14,0.56,0.26
4.46,1.03,0.56,0.44
3.72,0.63,0.29,0.74
3.7,1.2,0.43,1
5.92,1.35,0.58,0.14
4.26,0.6,0.21,0.2
5.37,1.89,0.54,0.3
5.09,2,0.6,0.4
5.15,2.13,0.53,0.46
5.98,4.84,0.96,0.28
5.99,4.69,0.88,0.26
4.53,3.15,1.3,0.74
5.13,1.75,0.78,0.36
5.4,1.36,0.54,0.22
5.17,1.57,0.58,0.32
5.15,2.08,0.57,0.36
5.51,2.6,0.8,0.3
5.55,2.11,0.65,0.28
5.2,2.71,0.75,0.48
5.68,2.56,0.9,0.28
5.44,1.74,0.59,0.28
5.29,3.24,0.91,0.52
4.63,1.35,0.41,0.48
5.62,2.49,1.09,0.24
5.64,2.98,1.1,0.32
5.34,2.24,0.78,0.3
5.84,2.57,0.95,0.24
5.82,2.28,0.94,0.28
4.57,1.05,0.47,0.46
5.14,3.54,0.77,0.56
4.78,1.58,0.57,0.58
5.6,2.69,0.58,0.4
5.94,2.81,0.59,0.2
5.04,1.34,0.62,0.44
4.92,2.9,1.36,0.78
5.46,1.5,0.5,0.2
5.68,1.62,0.46,0.26
5.42,2.66,0.61,0.36
5.34,2.21,0.54,0.24
5.11,6.29,2.54,0.6
5.36,4.39,1.58,0.54
5.28,6.6,2.93,0.52
5.12,7.17,2.73,0.62
5.47,6.17,3.32,0.54
5.32,4,2.32,0.56
4.91,3.87,1.73,0.94
5.04,5.23,2.26,0.92
5.1,4.37,1.79,0.9
4.81,3.73,1.92,1.16
4.71,5.24,2.04,1.46
5.05,7.34,2.99,1.06
4.27,4.04,1.52,1.82
4.54,3.92,2.15,1.44
5.84,3.64,0.62,0.42
5.36,5.56,1.65,0.72
5.2,10.42,2.12,0.7
5.33,3.92,1.16,0.58
5.18,4.95,1.02,0.74
5.46,2.99,0.76,0.44
5.62,7.1,1.96,0.58
5.96,6.2,1.45,0.36
5.46,2.97,0.95,0.48
5.8,4.61,1.02,0.26
4.94,3.32,0.9,0.9
5.62,2.38,0.58,0.3
5.92,3.05,0.69,0.28
5.98,2.1,0.53,0.22
5.26,2.91,0.88,0.4
4.54,1.3,0.4,0.52
3.76,1.99,0.58,1.6
4.78,4.61,0.85,1.06
4.92,4.05,1.38,0.82
4.55,3.83,1.74,1
5.14,1.48,0.7,0.34
5.6,3.87,1.05,0.42
5.69,4.85,1.29,0.44
5.6,2.48,0.95,0.42
4.53,1.83,0.68,1.06
5.95,6.45,1.22,0.38
5.94,5.52,2.01,0.3
5.62,4.72,1.57,0.42
5.01,5.06,2.75,0.74
5.1,4.72,2.71,0.74
5.27,5.87,2.52,0.66
5.15,4.68,3.56,0.68
4.91,3.96,1.99,0.66
5.42,2.63,1.28,0.38
4.94,2.51,1.6,0.68
5.57,4.36,2.04,0.44
4.44,5.01,3.15,0.62
4.95,3.57,2.63,0.72
4.46,4.39,3.29,1.04
5.73,3.69,1.44,0.4
5,2.76,1.41,0.58
4.11,1.47,0.43,0.84
5.1,3.24,0.79,0.74
5.28,2.37,0.53,0.44
4.41,1.93,0.48,0.7
4.66,1.34,0.52,0.62
4.66,1.29,0.6,0.66
5.76,2.08,0.91,0.24
4.08,1.18,0.47,0.78
4.21,1.25,0.64,1.08
5.71,3.35,0.85,0.38
4.95,2.78,0.67,0.54
4.01,1.77,0.46,0.94
5.32,2.02,0.42,0.38
3.99,1.08,0.36,0.66
4.37,1.41,0.44,0.64
5.18,1.04,0.39,0.26
5.01,1.96,0.67,0.38
3.51,0.81,0.33,0.72
3.69,0.75,0.25,0.76
5.48,2.17,0.46,0.54
3.48,1.32,0.52,1
4.16,1.37,0.35,0.62
5.91,15.49,2.77,0.54
5.61,11.8,2.72,0.74
5.46,12.54,3.03,1.06
5.96,14.61,3.71,0.4
5.7,1.76,0.56,0.28
5.49,0.86,0.23,0.2
5.03,2.25,0.65,0.64
5.22,1.13,0.32,0.28
5.73,3.84,0.99,0.38
5.85,1.75,0.33,0.22
5.95,1.69,0.3,0.24
5.4,2.42,0.6,0.42
5.12,2.75,0.82,0.58
5.68,3.57,1.48,0.36
5.87,2.65,0.91,0.38
5.26,3.97,0.93,0.56
4.94,1.07,0.39,0.4
5.97,3.14,0.75,0.18
4.89,1.17,0.42,0.36
4.54,0.94,0.35,0.46
5.36,0.89,0.27,0.14
5.02,0.71,0.18,0.14
4.11,1.81,0.41,1.36
4.4,1.06,0.35,0.74
4.6,1.8,0.76,0.88
4.29,11.66,2.29,3.38
4.68,1.69,0.3,0.62
5.41,2.34,0.97,0.42
5.34,1.28,0.59,0.36
3.76,1.18,0.28,1.16
5.14,3,0.55,0.46
5.62,3.1,0.75,0.36
5.68,3.83,0.75,0.38
5.64,2.89,0.66,0.58
4.88,1.14,0.35,0.54
5.44,2.65,0.56,0.36
4.81,0.94,0.61,0.44
4.49,2.19,0.82,0.72
5.36,2.34,1.04,0.34
5.69,1.97,1.6,0.26
5.76,2.28,0.5,0.26
4.93,1.91,0.43,0.36
4.51,3.54,0.67,1
4.31,2.33,0.69,1.46
5.08,4.2,1.29,0.78
4.5,2.28,0.48,0.78
4.48,4.75,1.32,1.06
4.36,5.73,2.33,1.04
5.57,10.07,1.87,0.5
4.64,5.05,0.97,1.12
4.43,3.02,0.77,0.98
4.31,3.03,1.03,0.98
5.74,3.39,1.13,0.28
5.89,4.9,1.72,0.32
4.21,1.75,0.73,0.76
5.53,4.77,1.35,0.48
5.45,2.91,0.79,0.32
4.76,3.23,0.71,1.04
4.22,5.34,2.01,1.32
4.47,3.16,1.18,1.16
4.4,0.89,1.4,1.18
4.26,1.2,0.9,1.32
5.52,2.81,0.58,0.42
4.66,1.6,0.41,0.58
5.16,1.24,0.52,0.28
4.07,1.39,0.52,0.9
5.79,5.13,1.11,0.4
5.9,7.35,1.56,0.34
5.94,4.04,1.1,0.3
5.98,4.8,0.93,0.38
5.93,3.65,1.3,0.3
5.98,3.92,1.39,0.32
5.56,3.18,1.11,0.42
5.12,2.51,0.59,0.42
5.44,3.31,0.78,0.38
5.68,4.15,0.63,0.28
5.75,3.41,0.97,0.38
4.97,1.24,0.33,0.36
4.31,0.61,0.25,0.6
4.79,1.94,0.66,0.46
4.93,1.33,0.48,0.32
4.7,1.08,0.42,0.3
4.63,0.81,0.38,0.56
5.4,1.75,0.59,0.28
4.26,0.54,0.24,0.5
5.22,1.33,0.56,0.26
4.52,0.63,0.36,0.4
4.3,0.45,0.28,0.46
5.09,1.55,0.48,0.36
4.58,0.76,0.34,0.46
4.25,0.51,0.26,0.58
4.25,0.78,0.35,0.54
4,0.4,0.18,0.46
4.23,0.52,0.24,0.38
5.81,1.7,0.72,0.16
5.21,1.01,0.6,0.26
4.43,0.94,1.03,0.84
3.66,0.47,0.25,0.34
4.11,0.71,0.4,0.56
5.94,2.18,0.74,0.26
4.12,0.88,0.42,0.4
4.04,0.63,0.34,0.4
5.16,1.61,0.57,0.46
3.93,1.15,0.33,0.6
3.86,0.43,0.22,0.54
4.27,1.32,0.72,0.28
5.58,3.35,0.98,0.18
3.83,0.97,0.47,0.4
4.51,1.03,0.36,0.28
4.2,0.69,0.3,0.3
4.01,0.81,0.29,0.38
5.49,1.26,0.23,0.14
5.17,1.42,0.28,0.16
3.95,0.99,0.49,0.5
5.51,2.39,0.86,0.26
5.23,1.09,0.31,0.2
4.6,1.01,0.38,0.3
5.74,6.31,0.84,0.28
5.81,6.1,1.16,0.26
5.18,1.59,0.3,0.18
5.79,5.43,0.68,0.14
5.31,1.48,0.32,0.22
5.67,1.44,0.29,0.16
5.66,2.55,0.49,0.26
5.87,5.28,0.5,0.28
5.33,8.38,2.29,0.14
5.88,13.16,2.7,0.14
5.92,6.79,2.15,0.16
5.66,3.69,0.6,0.14
5.53,3.31,1.67,0.32
4.45,2.22,0.6,0.72
5.14,1.7,0.37,0.44
4.66,1.48,0.36,0.48
4.71,2.39,0.66,1.3
4.56,6.17,0.88,1.16
5.1,3.1,0.71,0.46
5.74,7.7,1.14,0.44
4.09,1.68,0.45,1.86
5.58,5.27,1.09,0.46
5.02,3.51,0.77,0.76
5.19,3.21,0.71,0.56
5.41,7.06,1.12,0.78
5.41,2.9,0.54,0.42
5.63,3.52,0.67,0.36
5.85,4.01,0.77,0.26
4.98,4.8,1.05,1.08
5.15,5.34,0.99,0.88
5.07,1.71,0.59,0.7
5.92,3.18,1.2,0.28
4.61,1.4,0.5,0.86
5.46,2.56,0.75,0.42
4.6,1.22,0.5,0.6
5.6,2.43,0.73,0.44
4.12,0.47,0.2,0.68
4.51,1.67,0.76,0.9
5.14,0.77,0.29,0.26
5.95,3.47,1.01,0.24
5.94,4.21,1.15,0.3
5.32,4.13,1.7,0.68
4.99,1.81,0.65,0.52
4.5,0.93,0.37,0.54
5.66,8.86,3.96,0.3
5.57,5.03,1.07,0.42
5.08,1.97,0.5,0.36
5.66,6.22,0.63,0.46
5.24,2.78,0.62,0.42
5.6,7.51,0.9,0.5
6,9.11,1.17,0.28
5.61,2.95,0.61,0.34
5.62,4.71,0.75,0.5
5.45,4.51,0.48,0.54
5.33,3.88,0.72,0.42
5.73,5.96,1,0.3
5.99,6.76,0.87,0.2
5.99,6.27,0.73,0.3
5.63,5.53,0.72,0.46
5.72,4.28,0.95,0.36
5.69,4.33,0.83,0.36
5.98,5.3,1.55,0.24
5.9,3.29,1.08,0.26
5.67,3.49,0.6,0.26
5.04,2.08,0.82,0.54
5.36,5.08,0.92,0.6
5.03,2.89,0.66,0.62
5.9,3.52,1.65,0.28
5.22,3.29,1.29,0.34
5.97,4.71,1.19,0.22
5.77,3.55,1.39,0.24
5.57,4.88,1.84,0.42
5.94,3.84,1.7,0.3
5.45,2.97,0.85,0.4
5.36,4.99,1.49,0.3
5.19,4.39,2.14,0.46
5.57,5.34,2.4,0.36
5.88,6.01,3.35,0.26
5.79,2.43,1.1,0.24
5.88,4.68,1.73,0.3
5.41,1.94,1.12,0.36
5.82,1.78,1.28,0.28
4.33,4.36,1.41,3.22
5.89,1.75,0.39,0.24
4.72,1.21,0.33,0.44
5.26,3.17,0.38,0.38
5.72,3.47,0.63,0.34
4.84,2.23,0.61,0.46
5.21,3.11,0.67,0.6
5.98,5.1,1,0.28
5.92,4.66,1.28,0.3
5.89,2.06,0.47,0.24
4.49,1.17,0.64,0.62
4.77,1.08,0.44,0.44
4.76,0.97,0.28,0.46
5.44,3.48,0.34,0.52
4.94,3.44,0.4,0.78
4.18,1.93,0.46,1.52
5.65,3.41,0.41,0.4
4.97,2.88,0.46,0.72
4.17,1.3,0.47,1.34
4.3,2.66,2.64,0.88
5.59,6.98,6.6,0.6
5.89,3.92,1.95,0.28
4.12,2.73,3.24,1
3.79,3.08,4.97,1.7
4.69,1.57,0.56,0.8
5.01,4.86,0.82,0.84
4.61,2.47,0.56,0.94
5.45,3.15,0.49,0.52
5.03,2.57,0.27,0.58
5.98,3.2,0.47,0.28
5.77,3.47,0.7,0.34
4.85,2.53,0.52,0.66
5.94,3.52,0.69,0.32
4.64,2,0.42,0.96
5.4,3.06,0.73,0.48
5.94,7.97,1.43,0.38
4.19,1.27,0.48,1.04
5.23,2.68,0.74,0.56
4.77,2.31,0.33,0.72
5.54,3.54,0.65,0.46
5.3,3.79,0.57,0.58
5.35,3.04,0.79,0.5
5.5,5.07,0.99,0.52
5.18,2.22,0.54,0.54
5.02,3.16,0.75,0.8
5.95,3.83,0.77,0.32
4.67,1.98,0.35,0.92
5.88,4.02,0.58,0.28
5.67,5.16,0.85,0.42
5.38,3.92,0.75,0.6
5.43,2.73,0.43,0.44
4.96,1.4,0.54,0.6
5.99,2.23,0.68,0.28
5.87,5.29,1,0.4
5.41,3.12,0.56,0.48
5.81,6.34,1.21,0.4
5.14,3.71,0.66,0.78
4.73,1.61,0.41,0.74
4.7,1.33,0.34,0.7
5.61,1.84,0.5,0.26
4.98,3.2,0.87,0.66
5.34,1.98,0.49,0.3
4.97,1.42,0.49,0.38
5.12,1.62,0.47,0.32
5.47,1.54,0.53,0.26
5.4,1.59,0.39,0.26
5.27,1.93,0.55,0.3
